,name,ufc_record,nickname,height,weight,stance,DOB,SLpM,SApM,Str_Acc_pct,Str_Def_pct,TD_Avg,TD_Acc_pct,TD_Def_pct,Sub_Avg
1733,Michael Kuiper, 15-5-0,," 6' 0""",185, Orthodox," Jun 07, 1989",3.28,3.62,54.0,54.0,2.3,55.0,79.0,0.0
1734,Anton Kuivanen, 24-10-0,," 5' 8""",155, Orthodox," May 01, 1984",2.27,1.63,38.0,67.0,1.2,100.0,71.0,0.4
1735,Maiju Kujala, 6-3-0,, --,135,, --,2.5,5.5,40.0,36.0,0.0,0.0,50.0,0.0
1736,Aleksei Kunchenko, 20-2-0,," 5' 8""",170, Orthodox," May 02, 1984",3.67,2.83,44.0,63.0,0.25,33.0,80.0,0.0
1737,Rizvan Kuniev, 9-2-1,," 6' 4""",260,," Mar 10, 1992",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1738,Keigo Kunihara, 3-2-0,," 6' 0""",235, Orthodox, --,0.17,1.99,10.0,57.0,4.97,40.0,100.0,2.5
1739,Kiichi Kunimoto, 18-7-2 (1 NC),STRASSER," 5' 10""",170, Orthodox," May 01, 1981",1.87,3.92,44.0,41.0,1.59,20.0,28.0,0.3
1740,Yana Kunitskaya, 14-5-0 (1 NC),," 5' 6""",135, Orthodox," Nov 11, 1989",4.22,2.62,57.0,51.0,1.62,53.0,50.0,0.2
1741,Leo Kuntz, 18-4-1,THE LION," 5' 10""",155, Orthodox," Oct 03, 1983",1.68,3.8,32.0,45.0,1.99,25.0,33.0,0.7
1742,Korey Kuppe, 8-4-0,," 6' 5""",170, Switch," Jan 23, 1989",0.73,1.33,73.0,31.0,0.0,0.0,69.0,1.0
1743,Ramazan Kuramagomedov, 8-0-0,," 6' 1""",170, Orthodox," Aug 23, 1996",11.67,9.13,67.0,54.0,1.0,14.0,0.0,0.0
1744,Tsuyoshi Kurihara, 10-8-2,," 5' 10""",185, Orthodox," Jul 13, 1973",0.0,12.0,0.0,50.0,0.0,0.0,0.0,0.0
1745,Eldari Kurtanidze, 0-1-0,," 5' 6""",235, Orthodox," Apr 16, 1972",0.47,3.72,20.0,60.0,0.0,0.0,0.0,0.0
1746,Kyle Kurtz, 7-5-0,, --,170,, --,1.31,2.95,36.0,52.0,1.23,20.0,0.0,2.5
1747,Guram Kutateladze, 12-2-0,GEORGIAN VIKING," 5' 11""",155, Orthodox," Jan 08, 1992",2.47,3.47,43.0,58.0,0.0,0.0,68.0,0.0
1748,Lina Kvokov, 0-3-0,," 5' 9""",135, Orthodox, --,2.31,12.12,30.0,19.0,0.0,0.0,0.0,0.0
1749,Kaleo Kwan, 11-16-0,LEO BOY," 5' 7""",155,," Aug 01, 1970",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750,Jarrod Kwitty, 2-2-0,," 5' 8""",185,, --,0.53,4.4,50.0,32.0,8.0,50.0,0.0,2.0
1751,Mike Kyle, 22-14-1 (2 NC),MAK," 6' 4""",205, Orthodox," Mar 31, 1980",3.93,3.35,51.0,49.0,1.33,62.0,50.0,0.8
1752,Achmed Labasanov, 7-4-0,," 6' 3""",215, Orthodox," Apr 24, 1978",0.75,1.1,39.0,46.0,3.0,100.0,0.0,0.8
1753,Josh LaBerge, 11-6-0,," 5' 10""",145,, --,2.53,5.33,36.0,44.0,0.0,0.0,71.0,0.0
1754,Jeremiah Labiano, 11-5-0,THE KID," 5' 10""",135,, --,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1755,Kemran Lachinov, 3-2-0,, --,170,, --,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756,Aspen Ladd, 9-1-0,," 5' 6""",135, Orthodox," Mar 01, 1995",5.22,4.84,55.0,46.0,2.45,75.0,66.0,1.2
1757,Ryan LaFlare, 14-3-0,," 6' 1""",170, Southpaw," Oct 01, 1983",2.89,1.86,40.0,63.0,2.13,44.0,58.0,0.2
1758,Ben Lagman, 6-5-0,BAD NEWS," 6' 2""",185,," Sep 04, 1986",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759,Noad Lahat, 11-2-0,NEO," 5' 9""",145, Orthodox," Jun 08, 1984",2.79,1.47,46.0,63.0,2.37,26.0,16.0,2.4
1760,Tina Lahdemaki, 5-1-0,JELLY BEAN," 5' 2""",115, Orthodox," May 28, 1988",1.93,4.67,20.0,57.0,0.0,0.0,16.0,0.0
1761,Tim Lajcik, 7-6-1,THE BOHEMIAN," 6' 1""",225, Orthodox," Jun 21, 1965",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762,Todd Lally, 2-1-0,," 5' 7""",145, Orthodox, --,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1763,Sean Lally, 7-3-0,THE UNPREDICTABLE ONE," 6' 0""",170, Orthodox," Nov 04, 1990",5.34,7.23,39.0,30.0,0.0,0.0,0.0,0.0
1764,Ricardo Lamas, 20-8-0,THE BULLY," 5' 8""",145, Orthodox," May 21, 1982",3.13,2.87,47.0,57.0,1.84,33.0,46.0,0.9
1765,Jason Lambert, 26-13-0,THE PUNISHER," 6' 3""",185, Orthodox," Jun 03, 1975",3.21,1.84,58.0,50.0,1.35,36.0,28.0,2.4
1766,Jose Landi-Jons, 29-16-0,PELE," 5' 11""",170, Orthodox," Sep 09, 1973",0.99,0.77,40.0,43.0,2.2,80.0,40.0,2.2
1767,Nate Landwehr, 14-4-0,THE TRAIN," 5' 9""",145, Orthodox," Jun 06, 1988",7.02,7.67,50.0,51.0,0.0,0.0,85.0,0.0
1768,Austen Lane, 2-1-0,," 6' 6""",245, Orthodox," Nov 09, 1987",5.26,6.32,35.0,60.0,0.0,0.0,0.0,0.0
1769,Aaron Lanfranco, 5-1-0,, --,155,," Aug 26, 1986",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770,Jeremy Lang, 21-2-0,," 5' 11""",205, Southpaw," May 11, 1975",1.13,1.41,50.0,42.0,4.22,60.0,0.0,4.2
1771,Lionel Lanham, 5-1-0,, --,205,," Aug 31, 1980",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1772,Lina Lansberg, 10-5-0,ELBOW QUEEN," 5' 7""",135, Orthodox," Mar 13, 1982",2.76,3.7,57.0,44.0,0.71,33.0,50.0,0.1
1773,Taylor Lapilus, 11-2-0,DOUBLE IMPACT," 5' 6""",135, Southpaw," Apr 08, 1992",3.77,2.0,45.0,61.0,0.58,40.0,81.0,0.6
1774,Chad Laprise, 13-4-0,THE DISCIPLE," 5' 10""",170, Orthodox," Jul 23, 1986",4.78,3.59,42.0,65.0,1.05,54.0,78.0,0.0
1775,Anthony Lapsley, 23-7-0 (2 NC),THE RECIPE," 5' 9""",170, Southpaw," Feb 13, 1980",0.53,0.58,34.0,66.0,0.0,0.0,20.0,0.0
1776,TJ Laramie, 12-4-0,," 5' 6""",145, Orthodox," Oct 15, 1997",2.73,3.24,51.0,26.0,2.56,50.0,0.0,0.0
1777,Icho Larenas, 6-5-0,," 6' 3""",235, Orthodox," Mar 12, 1980",0.17,2.5,15.0,28.0,0.0,0.0,14.0,0.0
1778,Lorenz Larkin, 18-6-0 (1 NC),THE MONSOON," 5' 11""",170, Orthodox," Sep 03, 1986",3.53,2.74,46.0,63.0,0.27,42.0,79.0,0.1
1779,Jeremy Larsen, 8-5-0,," 5' 10""",145, Orthodox," May 18, 1984",4.87,5.75,48.0,57.0,2.49,33.0,0.0,0.0
1780,Brock Larson, 42-10-0,," 5' 11""",170, Southpaw," Aug 23, 1977",1.39,1.5,46.0,55.0,2.67,34.0,43.0,2.0
1781,Ryan Larson, 6-2-0,, --,170,," Dec 30, 1980",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1782,Bobby Lashley, 15-2-0,," 6' 3""",255, Orthodox," Jul 16, 1976",3.1,0.76,63.0,63.0,11.47,70.0,0.0,0.0
1783,Ilir Latifi, 15-8-0 (1 NC),THE SLEDGEHAMMER," 5' 10""",230, Orthodox," Jul 28, 1983",2.01,2.84,40.0,56.0,2.02,32.0,100.0,0.4
1784,Sione Latu, 1-0-0,," 6' 0""",215,, --,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785,Jenel Lausa, 7-5-0,," 5' 5""",125, Orthodox," Aug 01, 1988",1.44,3.53,42.0,53.0,0.55,66.0,51.0,0.8
1786,Joe Lauzon, 28-16-0,," 5' 10""",155, Orthodox," May 22, 1984",2.84,5.39,39.0,54.0,2.39,45.0,54.0,2.0
1787,Dan Lauzon, 17-6-0,THE UPGRADE," 5' 10""",155, Orthodox," Mar 30, 1988",1.34,4.09,25.0,61.0,1.63,33.0,80.0,2.7
1788,Chatt Lavender, 9-7-0,," 5' 8""",170,," May 24, 1976",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1789,Muhammed Lawal, 21-6-0 (1 NC),KING MO," 6' 0""",205, Southpaw," Jan 11, 1981",3.79,1.61,52.0,66.0,5.96,75.0,87.0,0.0
1790,Robbie Lawler, 28-15-0 (1 NC),RUTHLESS," 5' 11""",170, Southpaw," Mar 20, 1982",3.5,4.16,45.0,60.0,0.68,64.0,64.0,0.0
1791,Tom Lawlor, 10-6-0 (1 NC),FILTHY," 6' 0""",205, Southpaw," May 15, 1983",2.5,2.41,42.0,60.0,2.46,32.0,57.0,1.4
1792,Justin Lawrence, 10-4-0,THE AMERICAN KIDD," 5' 8""",145, Orthodox," May 15, 1990",3.84,2.83,35.0,67.0,0.72,28.0,73.0,0.0
1793,Lance Lawrence, 4-1-0,," 6' 1""",145, Orthodox," Jun 26, 1993",5.87,9.8,50.0,24.0,1.0,100.0,50.0,0.0
1794,Ronnie Lawrence, 7-1-0,THE HEAT," 5' 8""",135, Switch," Jun 13, 1992",3.8,1.09,58.0,61.0,10.86,76.0,100.0,0.5
1795,Eric Lawson, 9-5-0,," 6' 0""",185, Orthodox, --,1.58,1.97,57.0,44.0,8.88,42.0,0.0,3.0
1796,Valmir Lazaro, 15-5-0,BIDU," 6' 0""",155, Orthodox," Aug 15, 1985",4.87,4.09,37.0,61.0,1.33,40.0,96.0,0.0
1797,Mounir Lazzez, 10-2-0,THE SNIPER," 6' 1""",170, Orthodox," Nov 16, 1987",5.69,4.78,55.0,45.0,3.41,100.0,60.0,0.0
1798,Cung Le, 9-3-0,," 5' 9""",185, Southpaw," May 25, 1972",4.36,2.98,48.0,66.0,1.37,71.0,88.0,0.3
1799,Thanh Le, 6-1-0,," 5' 9""",145, Orthodox," Aug 28, 1985",1.97,1.82,40.0,70.0,0.0,0.0,100.0,0.0
1800,Jordan Leavitt, 8-0-0,THE MONKEY KING," 5' 9""",155, Southpaw," Jun 02, 1995",1.08,0.43,55.0,75.0,6.5,66.0,0.0,3.2
1801,Jerome LeBanner, 3-2-0,," 6' 3""",265, Southpaw," Dec 26, 1972",0.92,1.03,35.0,37.0,0.0,0.0,50.0,0.0
1802,Chris Leben, 22-11-0,THE CRIPPLER," 5' 11""",185, Southpaw," Jul 21, 1980",2.87,2.87,42.0,52.0,1.14,41.0,53.0,0.8
1803,Mickael Lebout, 16-7-1 (1 NC),RAGNAR," 5' 11""",155, Orthodox," Aug 16, 1987",2.6,2.98,34.0,54.0,0.0,0.0,60.0,0.0
1804,Stephen Ledbetter, 8-3-0,," 5' 9""",145, Orthodox," Jun 30, 1982",1.2,1.6,38.0,57.0,5.0,45.0,100.0,0.0
1805,Justin Ledet, 9-4-0 (1 NC),EL BLANCO," 6' 4""",205, Orthodox," Sep 28, 1988",3.35,4.82,39.0,49.0,0.23,50.0,42.0,0.2
1806,James Lee, 15-3-0 (1 NC),," 5' 11""",205, Southpaw," Sep 22, 1973",1.4,3.72,42.0,27.0,13.95,50.0,0.0,7.0
1807,David Lee, 12-10-0,," 5' 10""",155, Orthodox, --,1.49,3.31,50.0,42.0,0.0,0.0,50.0,0.0
1808,Jackie Lee, 0-1-0,, --,--,, --,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1809,Eun Soo Lee, 17-4-0 (1 NC),," 6' 1""",215, Orthodox," Mar 07, 1982",0.0,3.05,0.0,60.0,0.0,0.0,50.0,0.0
1810,Tae Hyun Lee, 1-2-0,," 6' 6""",295, Orthodox," Jan 17, 1975",1.37,3.89,31.0,54.0,5.15,100.0,0.0,0.0
1811,Tommy Lee, 25-6-0 (1 NC),," 5' 7""",145, Orthodox," Jan 20, 1977",0.0,0.3,0.0,75.0,4.57,33.0,0.0,0.0
1812,Matt Lee, 14-10-1,," 5' 11""",155, Orthodox, --,0.0,9.68,0.0,21.0,0.0,0.0,0.0,0.0
1813,Imani Lee, 2-4-0,, --,--, Orthodox, --,0.0,0.94,0.0,33.0,0.0,0.0,0.0,0.0
1814,Vaughan Lee, 14-13-1,," 5' 6""",125, Orthodox," Oct 15, 1982",3.47,2.07,47.0,70.0,0.81,33.0,72.0,1.0
1815,Kevin Lee, 18-6-0,THE MOTOWN PHENOM," 5' 9""",170, Orthodox," Sep 04, 1992",3.9,3.23,42.0,51.0,3.21,43.0,75.0,0.8
1816,Rocky Lee, 3-2-0,," 5' 9""",145, Orthodox," Apr 08, 1987",2.47,5.33,51.0,44.0,1.0,10.0,33.0,0.0
1817,Andrea Lee, 12-5-0,KGB," 5' 6""",125, Orthodox," Feb 11, 1989",5.48,3.68,50.0,64.0,1.95,52.0,57.0,0.9
1818,Ricky Legere Jr., 14-4-0,IE BAD BOY," 5' 8""",170,, --,1.07,1.53,41.0,60.0,5.0,41.0,0.0,0.0
1819,Sherron Leggett, 21-6-0,ROB ROY," 5' 8""",155, Southpaw," Oct 27, 1978",2.86,2.08,51.0,47.0,5.19,80.0,33.0,0.0
1820,Cheyden Leialoha, 6-0-0,STEADFAST," 5' 8""",135, Orthodox," Mar 15, 1994",1.87,3.2,28.0,53.0,2.0,33.0,71.0,0.0
1821,Thales Leites, 28-9-0,," 6' 1""",185, Orthodox," Sep 06, 1981",2.13,2.99,40.0,52.0,2.1,27.0,30.0,1.1
1822,Stefan Leko, 0-3-0,BLITZ," 6' 2""",215, Orthodox," Jun 03, 1974",2.4,6.17,43.0,68.0,0.0,0.0,0.0,0.0
1823,Gabe Lemley, 13-9-0,," 5' 8""",155, Orthodox, --,0.82,6.03,35.0,45.0,0.0,0.0,0.0,0.0
1824,Amanda Lemos, 9-1-1,," 5' 4""",115, Southpaw," May 22, 1987",6.21,5.39,64.0,45.0,1.98,100.0,100.0,0.5
1825,Giacomo Lemos, 6-0-0,," 6' 3""",247, Orthodox," Jun 23, 1989",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1826,Christophe Leninger, 3-4-0,," 6' 0""",200, Southpaw, --,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1827,Jesse Lennox, 14-4-0,THE OX," 5' 9""",170, Orthodox," Mar 10, 1982",2.69,3.2,32.0,64.0,1.22,66.0,63.0,0.3
1828,Jean Francois Lenogue, 16-17-3,," 6' 0""",185, Orthodox," Nov 29, 1972",1.13,0.27,34.0,60.0,0.0,0.0,33.0,0.0
1829,Nik Lentz, 30-12-2 (1 NC),THE CARNY," 5' 8""",145, Orthodox," Aug 13, 1984",3.44,3.25,47.0,50.0,3.3,32.0,43.0,1.2
1830,Alberta Cerra Leon, 0-1-0,," 5' 8""",238,, --,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1831,Victoria Leonardo, 8-4-0,FURY," 5' 5""",125, Orthodox," Feb 16, 1990",3.4,4.15,37.0,47.0,2.39,37.0,0.0,0.0
1832,Anthony Leone, 15-8-0,," 5' 6""",135, Orthodox," May 27, 1987",1.94,2.52,53.0,56.0,1.72,18.0,0.0,0.0
1833,Chad Leonhardt, 9-4-0,THE BOSS," 6' 0""",170,," Feb 19, 1980",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1834,Kimo Leopoldo, 10-7-1,," 6' 3""",235, Orthodox," Jan 05, 1968",0.76,2.12,83.0,30.0,4.55,100.0,0.0,2.3
1835,Michael Lerma, 0-1-0,, --,--,, --,0.0,6.47,0.0,45.0,0.0,0.0,0.0,0.0
1836,Lukasz Les, 8-3-0,, --,170,," Nov 05, 1981",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1837,Brock Lesnar, 5-3-0 (1 NC),," 6' 3""",265, Orthodox," Jul 12, 1977",3.53,2.11,72.0,50.0,3.9,55.0,60.0,0.5
1838,Frank Lester, 11-6-0 (1 NC),," 5' 11""",170, Orthodox," Jun 10, 1984",2.18,3.82,36.0,53.0,0.0,0.0,0.0,0.0
1839,Valerie Letourneau, 8-6-0,TROUBLE," 5' 7""",115, Orthodox," Apr 29, 1983",4.51,5.4,37.0,58.0,0.77,45.0,66.0,0.3
1840,Leah Letson, 5-2-0,NIDAS," 5' 7""",145,," Aug 21, 1992",4.87,3.8,40.0,63.0,0.0,0.0,100.0,0.0
1841,Justin Levens, 10-7-0,THE EXECUTIONER," 5' 11""",185, Orthodox," Apr 18, 1980",1.24,3.15,47.0,37.0,1.69,50.0,33.0,5.1
1842,Marcus LeVesseur, 22-7-0,THE PROSPECT," 5' 9""",155, Southpaw," Jul 17, 1982",2.55,3.7,64.0,37.0,3.89,36.0,83.0,0.6
1843,David Levicki, 1-3-0,," 6' 5""",275,, --,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1844,Kyle Levinton, 0-3-0,, --,--,, --,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1845,Natan Levy, 6-0-0,," 5' 9""",155, Southpaw," Sep 30, 1991",1.65,0.82,60.0,57.0,2.75,100.0,100.0,2.8
1846,John Lewis, 3-4-3,," 6' 0""",155, Southpaw, --,0.0,4.0,0.0,66.0,0.0,0.0,0.0,0.0
1847,Derrick Lewis, 25-7-0 (1 NC),THE BLACK BEAST," 6' 3""",260, Orthodox," Feb 07, 1985",2.59,2.16,50.0,44.0,0.52,26.0,54.0,0.0
1848,Bevon Lewis, 7-3-0,," 6' 3""",185, Orthodox," May 05, 1991",3.73,2.67,43.0,54.0,0.0,0.0,66.0,0.0
1849,Brandon Lewis, 5-0-0,," 5' 4""",135,," Aug 02, 1997",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1850,Chi Lewis-Parry, 7-0-1 (2 NC),CHOPPER," 6' 9""",243,," Aug 10, 1983",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1851,Li Jingliang, 18-6-0,THE LEECH," 6' 0""",170, Orthodox," Mar 20, 1988",4.52,3.65,42.0,59.0,1.28,39.0,59.0,0.0
1852,Jess Liaudin, 20-11-0,THE JOKER," 5' 9""",170, Orthodox, --,2.46,2.76,51.0,41.0,3.28,53.0,30.0,1.6
1853,Chuck Liddell, 21-8-0,THE ICEMAN," 6' 2""",205, Orthodox," Dec 17, 1969",2.97,2.71,35.0,56.0,0.44,75.0,81.0,0.0
1854,Sam Liera, 12-10-0,, --,--,, --,0.82,7.36,60.0,51.0,0.0,0.0,66.0,0.0
1855,Zach Light, 9-11-0,," 5' 8""",170, Orthodox," Feb 06, 1974",0.81,1.9,33.0,48.0,1.36,100.0,0.0,0.0
1856,Scott Lighty, 6-2-0,," 6' 2""",205,," Oct 15, 1978",2.91,4.24,21.0,49.0,0.0,0.0,0.0,0.0
1857,Chris Liguori, 15-10-0,," 5' 9""",185, Orthodox, --,0.29,1.44,33.0,0.0,0.0,0.0,50.0,0.0
1858,Donnie Liles, 17-7-0,," 5' 9""",170, Orthodox, --,2.25,1.75,41.0,65.0,2.5,28.0,0.0,1.2
1859,Jae Suk Lim, 17-6-0,," 5' 9""",170, Orthodox," Nov 09, 1979",2.43,4.05,50.0,37.0,12.16,100.0,100.0,0.0
1860,Hyun Gyu Lim, 13-7-1,THE ACE," 6' 3""",170, Orthodox," Jan 16, 1985",4.45,5.07,41.0,51.0,0.23,100.0,73.0,0.2
1861,Juliana Lima, 9-5-0,JU THAI," 5' 5""",115, Orthodox," Mar 15, 1982",1.94,2.11,44.0,55.0,1.72,31.0,70.0,0.0
1862,Dhiego Lima, 17-8-0,," 6' 2""",170, Orthodox," Jan 31, 1989",3.14,3.93,38.0,59.0,1.38,42.0,73.0,0.7
1863,Douglas Lima, 29-6-0,THE PHENOM," 6' 1""",170,," Jan 05, 1988",1.92,2.84,36.0,60.0,0.6,100.0,46.0,0.0
1864,Mabelly Lima, 7-1-0,," 5' 2""",135, Orthodox," Jan 25, 1994",3.07,5.67,63.0,44.0,0.0,0.0,100.0,0.0
1865,Miguel Linares, 2-4-0,, --,--,, --,6.51,8.84,50.0,36.0,0.0,0.0,0.0,0.0
1866,Matt Lindland, 22-9-0,THE LAW," 6' 0""",185, Southpaw," May 17, 1970",2.62,1.56,50.0,52.0,3.01,48.0,60.0,1.3
1867,Jake Lindsey, 12-7-0,THE LIBRARIAN," 5' 11""",155, Switch," Jun 21, 1986",3.44,4.01,52.0,46.0,0.65,33.0,50.0,0.0
1868,John Lineker, 31-9-0,HANDS OF STONE," 5' 3""",135, Orthodox," Jun 12, 1990",5.36,4.27,40.0,56.0,0.56,58.0,67.0,0.6
1869,Austin Lingo, 8-1-0,LIGHTS OUT," 5' 10""",145, Orthodox," Jul 10, 1994",3.57,3.17,44.0,62.0,1.0,66.0,76.0,0.0
1870,Lucio Linhares, 19-8-0,," 6' 2""",185, Orthodox," Dec 08, 1973",0.99,3.47,22.0,34.0,1.86,50.0,50.0,1.9
1871,Philipe Lins, 14-5-0,MONSTRO," 6' 2""",240, Orthodox," Aug 17, 1985",2.66,3.68,40.0,49.0,0.0,0.0,0.0,0.0
1872,Ariane Lipski, 13-6-0,QUEEN OF VIOLENCE," 5' 6""",125, Orthodox," Jan 26, 1994",3.03,4.45,32.0,48.0,0.27,25.0,45.0,0.5
1873,Dean Lister, 13-7-0,THE BOOGEYMAN," 6' 1""",185, Orthodox," Feb 13, 1976",1.26,1.89,35.0,61.0,1.58,15.0,50.0,1.1
1874,Wesley Little, 4-8-0,," 6' 4""",205,, --,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1875,Abner Lloveras, 20-9-1,SKULLMAN," 5' 11""",155,," Sep 04, 1982",6.27,6.87,49.0,43.0,2.0,20.0,0.0,0.0
1876,Brian Lo-A-Njoe, 6-10-3,," 5' 7""",155, Orthodox, --,3.87,0.0,42.0,0.0,0.0,0.0,66.0,0.0
1877,John Lober, 5-9-4,THE MACHINE," 5' 11""",199, Orthodox," Feb 26, 1968",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1878,Artem Lobov, 13-15-1 (1 NC),THE RUSSIAN HAMMER," 5' 9""",145, Southpaw," Aug 11, 1986",3.52,4.82,41.0,50.0,0.39,25.0,52.0,0.0
1879,Dylan Lockard, 6-2-0,," 5' 9""",145, Orthodox," May 19, 1992",1.31,3.31,53.0,52.0,2.31,40.0,28.0,1.2
1880,Sean Loeffler, 31-5-0,THE DESTROYER," 6' 3""",185, Orthodox," May 23, 1982",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1881,Christian Lohsen, 4-2-0,HOLLYWOOD," 6' 2""",155, Southpaw," Jan 24, 1995",5.27,6.93,49.0,44.0,0.0,0.0,0.0,2.0
1882,David Loiseau, 23-11-0,THE CROW," 6' 0""",185, Orthodox," Dec 17, 1979",1.59,3.64,44.0,43.0,0.43,42.0,36.0,0.1
1883,Hector Lombard, 34-10-1 (2 NC),," 5' 9""",185, Southpaw," Feb 02, 1978",3.02,3.35,46.0,53.0,1.69,48.0,77.0,0.5
1884,Michael Lombardo, 11-2-0 (1 NC),THE DON," 6' 0""",170, Orthodox," Apr 03, 1990",1.47,2.63,62.0,31.0,2.5,21.0,60.0,0.0
1885,Rocky Long, 21-37-1,, --,145,," Feb 18, 1978",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1886,Thomas Longacre, 6-1-0,," 5' 9""",145, Orthodox, --,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1887,Loma Lookboonmee, 6-2-0,," 5' 1""",115, Orthodox," Jan 18, 1996",5.27,3.13,58.0,54.0,1.5,37.0,76.0,0.0
1888,Ange Loosa, 7-1-0,," 5' 9""",170,," Mar 18, 1994",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1889,Lucas Lopes, 29-19-0,," 6' 2""",185,," Oct 05, 1979",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1890,Dileno Lopes, 19-3-0,," 5' 5""",135,," Sep 26, 1984",2.37,3.33,36.0,53.0,2.5,31.0,100.0,1.5
1891,Ivan Lopez, 14-3-1,," 5' 6""",135, Southpaw, --,0.9,2.24,26.0,65.0,0.0,0.0,30.0,0.0
1892,Steve Lopez, 13-6-1,," 5' 11""",155, Orthodox," Jul 30, 1984",1.39,2.69,24.0,62.0,0.0,0.0,37.0,0.0
1893,Federico Lopez, 10-6-0,KIKO," 5' 4""",139, Orthodox, --,1.78,5.35,23.0,30.0,0.0,0.0,0.0,0.0
1894,Jorge Lopez, 11-5-0,," 5' 10""",170, Orthodox," Nov 21, 1988",2.47,2.57,59.0,50.0,3.5,41.0,81.0,0.0
1895,Christopher Lopez, 9-1-0 (1 NC),," 5' 10""",170,," Jan 30, 1986",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1896,Matthew Lopez, 10-4-0,," 5' 7""",135, Southpaw," Jan 21, 1987",3.13,3.73,50.0,55.0,3.32,60.0,71.0,1.3
1897,Benito Lopez, 10-1-0,GOLDEN BOY," 5' 10""",135, Switch," Apr 06, 1994",4.49,4.8,44.0,58.0,0.0,0.0,78.0,0.3
1898,Gustavo Lopez, 12-6-0,," 5' 5""",135, Orthodox," Jun 27, 1989",2.24,4.65,41.0,51.0,1.07,50.0,27.0,0.5
1899,Brendan Loughnane, 17-3-0,," 5' 10""",145, Switch," Dec 05, 1989",6.23,6.7,63.0,53.0,1.5,30.0,92.0,0.0
1900,Nate Loughran, 11-2-0,," 6' 2""",185, Orthodox," Jul 28, 1980",1.81,4.11,40.0,59.0,0.0,0.0,0.0,2.1
1901,Rashard Lovelace, 4-1-0,, --,155,, --,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1902,Ian Loveland, 18-10-0,THE BARN OWL," 5' 8""",145, Orthodox," Sep 07, 1983",2.71,2.36,40.0,64.0,1.0,37.0,69.0,0.3
1903,Jakob Lovstad, 11-4-0,THE STRIKING VIKING," 6' 3""",205, Orthodox, --,0.0,9.43,0.0,35.0,0.0,0.0,0.0,0.0
1904,Waylon Lowe, 16-7-0 (2 NC),," 5' 7""",145, Southpaw," Oct 31, 1980",1.88,2.4,55.0,53.0,4.47,55.0,83.0,0.3
1905,Brandon Lowe, 2-1-0,, --,155,, --,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1906,Joe Lowry, 9-2-0,," 5' 11""",155, Orthodox," Dec 12, 1989",3.97,4.25,34.0,63.0,0.0,0.0,0.0,0.0
1907,Robert Lucarelli, 0-1-0,," 6' 2""",245,, --,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1908,Matt Lucas, 15-3-0,LUKE DUKE," 6' 1""",205,, --,1.27,3.93,48.0,40.0,1.0,10.0,0.0,0.0
1909,Cleber Luciano, 14-6-0,," 5' 6""",155,, --,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1910,Duane Ludwig, 21-14-0,BANG," 5' 10""",170, Orthodox," Aug 04, 1978",4.62,3.05,44.0,57.0,0.43,25.0,59.0,0.1
1911,Mike Lullo, 8-3-0,," 5' 8""",145, Orthodox," Jul 24, 1979",2.48,4.84,36.0,40.0,1.18,11.0,0.0,0.6
1912,Dalcha Lungiambula, 11-2-0,CHAMPION," 5' 8""",185, Orthodox," Jul 31, 1987",1.85,2.27,50.0,43.0,2.07,50.0,75.0,0.0
